index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP
2769,22301045,1610612747,LAL,1610612749,MIL,2023-24,16,32,2024-03-26,48,31.1,24.5,32.4,26.5,22.1,23.0,102.2,99.4,28.4,24.0,26.1,21.5,0.6124999999999999,0.5779000000000001,0.5406000000000001,0.4793999999999999,0.4689000000000001,0.3743
2768,22301045,1610612749,MIL,1610612747,LAL,2023-24,32,16,2024-03-26,48,28.8,24.5,29.4,24.5,23.0,22.1,99.4,98.8,31.2,20.5,31.2,21.5,0.573,0.6244999999999999,0.4827,0.4756,0.3743,0.4689000000000001
2775,22301046,1610612740,NOP,1610612760,OKC,2023-24,34,33,2024-03-26,67,28.7,20.5,26.5,19.5,21.5,24.2,98.6,101.4,22.2,12.5,26.6,23.0,0.6244999999999999,0.573,0.5383,0.4883,0.4412,0.3822
2774,22301046,1610612760,OKC,1610612740,NOP,2023-24,33,34,2024-03-26,67,28.2,19.5,30.4,24.5,23.2,23.0,98.8,99.4,26.6,23.0,22.2,12.5,0.5530999999999999,0.6185,0.4756,0.4827,0.3822,0.4412
2772,22301044,1610612744,GSW,1610612748,MIA,2023-24,24,26,2024-03-26,50,30.4,24.5,28.2,19.5,24.2,21.5,101.4,98.6,30.7,21.5,27.9,22.0,0.5779000000000001,0.6124999999999999,0.4883,0.5383,0.4396000000000001,0.3549
2770,22301047,1610612742,DAL,1610612758,SAC,2023-24,31,28,2024-03-26,59,32.4,26.5,31.1,24.5,23.0,23.2,104.0,99.0,31.2,21.5,31.2,20.5,0.6185,0.5530999999999999,0.5486000000000001,0.4918,0.3549,0.4396000000000001
2763,22301048,1610612739,CLE,1610612766,CHA,2023-24,43,33,2024-03-27,76,27.0,20.0,25.8,15.0,22.5,21.5,98.0,99.4,28.2,21.0,28.0,20.0,0.5471,0.5336000000000001,0.4639999999999999,0.461,0.3963,0.3162
2749,22301058,1610612759,SAS,1610612762,UTA,2023-24,29,15,2024-03-27,44,27.9,17.5,26.0,18.0,23.0,22.6,104.4,101.6,28.0,20.0,29.1,22.5,0.5220999999999999,0.5041,0.461,0.4639999999999999,0.3162,0.3963
2758,22301053,1610612761,TOR,1610612752,NYK,2023-24,33,45,2024-03-27,78,26.0,18.0,27.9,17.5,22.7,24.3,99.8,92.2,29.1,22.5,28.0,20.0,0.5074,0.5786,0.4397999999999999,0.5422,0.3052,0.2859
2762,22301048,1610612766,CHA,1610612739,CLE,2023-24,33,43,2024-03-27,76,23.6,16.5,31.0,22.5,21.9,20.5,95.6,93.6,26.9,19.5,29.0,16.5,0.5041,0.5220999999999999,0.4508999999999999,0.5361999999999999,0.2859,0.3052
2766,22301057,1610612745,HOU,1610612760,OKC,2023-24,28,17,2024-03-27,45,32.5,23.5,27.2,20.0,23.3,21.6,101.6,104.4,28.0,20.0,28.2,21.0,0.6154000000000001,0.5508999999999998,0.5361999999999999,0.4508999999999999,0.43979999999999997,0.36179999999999995
2754,22301050,1610612751,BKN,1610612764,WAS,2023-24,31,33,2024-03-27,64,24.7,16.0,26.3,16.5,21.5,22.5,96.2,99.2,26.9,22.5,30.0,20.5,0.5022,0.5715000000000001,0.43,0.4668,0.36179999999999995,0.43979999999999997
2747,22301059,1610612756,PHX,1610612743,DEN,2023-24,29,29,2024-03-27,58,29.2,21.5,28.8,23.0,24.3,22.7,101.4,96.0,30.3,20.0,29.1,20.0,0.5622999999999999,0.5677,0.4949,0.4957000000000001,0.3402,0.3902
2767,22301057,1610612760,OKC,1610612745,HOU,2023-24,17,28,2024-03-27,45,29.0,19.5,27.1,20.0,23.0,23.1,99.2,96.2,27.5,23.0,31.3,21.0,0.5786,0.5074,0.4957000000000001,0.4949,0.3902,0.3402
2744,22301049,1610612744,GSW,1610612753,ORL,2023-24,27,11,2024-03-27,38,28.8,23.0,29.2,21.5,24.2,22.2,99.4,103.2,30.1,21.5,30.5,21.5,0.5677,0.5622999999999999,0.484,0.4709,0.40180000000000005,0.42869999999999997
2757,22301051,1610612737,ATL,1610612757,POR,2023-24,26,29,2024-03-27,55,27.1,20.0,29.0,19.5,24.3,21.9,96.0,95.4,30.5,21.5,30.1,21.5,0.5515,0.6106,0.4703,0.4376,0.42869999999999997,0.40180000000000005
2759,22301053,1610612752,NYK,1610612761,TOR,2023-24,45,33,2024-03-27,78,25.8,15.0,27.0,20.0,22.3,24.1,92.2,100.0,23.3,14.5,24.2,16.5,0.5508999999999998,0.6154000000000001,0.4709,0.484,0.4001,0.3086
2764,22301054,1610612754,IND,1610612741,CHI,2023-24,23,27,2024-03-27,50,28.2,20.0,26.3,13.5,22.6,23.0,101.8,98.6,28.5,20.5,29.0,22.0,0.5339,0.5115999999999999,0.4827,0.4787999999999999,0.3086,0.4001
2751,22301055,1610612763,MEM,1610612747,LAL,2023-24,36,37,2024-03-27,73,27.3,18.5,24.3,14.5,22.8,22.4,96.8,103.0,30.0,20.5,26.9,22.5,0.5115999999999999,0.5339,0.4201,0.4288,0.3771,0.3563
2755,22301050,1610612764,WAS,1610612751,BKN,2023-24,33,31,2024-03-27,64,27.2,20.0,32.5,23.5,22.4,22.8,100.4,99.6,29.0,16.5,26.9,19.5,0.5352,0.5501,0.4535,0.4376,0.3563,0.3771
2756,22301051,1610612757,POR,1610612737,ATL,2023-24,29,26,2024-03-27,55,26.5,19.5,29.4,20.0,21.5,22.4,96.0,101.4,29.1,20.0,30.3,20.0,0.5336000000000001,0.5471,0.4789,0.4343,0.3127,0.42069999999999996
2745,22301049,1610612753,ORL,1610612744,GSW,2023-24,11,27,2024-03-27,38,25.4,23.0,28.8,20.0,20.5,21.9,95.4,96.0,24.2,16.5,23.3,14.5,0.5501,0.5352,0.4787999999999999,0.4827,0.42069999999999996,0.3127
2750,22301055,1610612747,LAL,1610612763,MEM,2023-24,37,36,2024-03-27,73,29.4,20.0,26.5,19.5,21.9,24.3,103.0,96.8,28.9,24.0,32.8,22.0,0.5715000000000001,0.5022,0.5067,0.5344,0.40890000000000004,0.3064
2748,22301058,1610612762,UTA,1610612759,SAS,2023-24,15,29,2024-03-27,44,28.8,20.0,25.4,23.0,24.1,22.3,100.0,92.2,32.8,22.0,28.9,24.0,0.5303,0.4911999999999999,0.4668,0.43,0.3064,0.40890000000000004
2761,22301056,1610612750,MIN,1610612765,DET,2023-24,30,25,2024-03-27,55,24.8,18.5,32.9,26.0,23.1,23.1,99.4,98.0,27.8,19.5,28.1,20.5,0.4911999999999999,0.5303,0.4376,0.4703,0.267,0.48519999999999996
2746,22301059,1610612743,DEN,1610612756,PHX,2023-24,29,29,2024-03-27,58,32.9,26.0,24.8,18.5,23.1,23.0,99.6,100.4,25.5,18.5,25.3,18.0,0.6106,0.5515,0.5422,0.4397999999999999,0.48519999999999996,0.267
2753,22301052,1610612755,PHI,1610612746,LAC,2023-24,30,18,2024-03-27,48,24.3,14.5,27.3,18.5,21.6,23.3,92.2,99.8,25.3,18.0,25.5,18.5,0.4977999999999999,0.6235999999999999,0.4343,0.4789,0.3019,0.3267
2765,22301054,1610612741,CHI,1610612754,IND,2023-24,27,23,2024-03-27,50,26.3,16.5,24.7,16.0,23.1,23.1,98.6,101.8,31.3,21.0,27.5,23.0,0.4932,0.4905,0.4288,0.4201,0.3267,0.3019
2760,22301056,1610612765,DET,1610612750,MIN,2023-24,25,30,2024-03-27,55,26.3,13.5,28.2,20.0,22.4,21.5,103.2,99.4,29.0,22.0,28.5,20.5,0.4905,0.4932,0.4376,0.4535,0.2996,0.4606
2752,22301052,1610612746,LAC,1610612755,PHI,2023-24,18,30,2024-03-27,48,31.0,22.5,23.6,16.5,22.2,24.2,93.6,95.6,28.1,20.5,27.8,19.5,0.6235999999999999,0.4977999999999999,0.5344,0.5067,0.4606,0.2996
2743,22301061,1610612749,MIL,1610612740,NOP,2023-24,25,26,2024-03-28,51,29.5,24.5,26.6,20.0,22.9,21.0,100.4,101.0,29.3,17.5,28.9,24.0,0.5797000000000001,0.5396,0.4932999999999999,0.5576,0.3687,0.49610000000000004
2741,22301060,1610612738,BOS,1610612737,ATL,2023-24,29,28,2024-03-28,57,36.3,31.0,27.9,20.5,24.6,24.1,101.0,100.4,28.9,24.0,29.3,17.5,0.6756,0.5980000000000001,0.5576,0.4932999999999999,0.49610000000000004,0.3687
2742,22301061,1610612740,NOP,1610612749,MIL,2023-24,26,25,2024-03-28,51,27.9,20.5,36.3,31.0,21.0,22.9,100.0,97.6,22.7,12.5,30.6,21.5,0.5980000000000001,0.6756,0.5175,0.4608,0.40190000000000003,0.4016
2740,22301060,1610612737,ATL,1610612738,BOS,2023-24,28,29,2024-03-28,57,26.6,20.0,29.5,24.5,24.1,24.6,97.6,100.0,30.6,21.5,22.7,12.5,0.5396,0.5797000000000001,0.4608,0.5175,0.4016,0.40190000000000003
2734,22301068,1610612748,MIA,1610612757,POR,2023-24,29,19,2024-03-29,48,25.5,19.5,24.9,16.5,22.9,23.0,98.2,97.2,25.7,21.5,27.9,20.5,0.5135,0.515,0.452,0.4894999999999999,0.335,0.43150000000000005
2731,22301067,1610612739,CLE,1610612755,PHI,2023-24,28,25,2024-03-29,53,28.8,20.0,26.1,19.5,21.8,23.9,97.8,103.6,29.2,21.0,27.8,19.0,0.5831999999999999,0.6058,0.4891,0.4578,0.43150000000000005,0.335
2737,22301069,1610612756,PHX,1610612760,OKC,2023-24,32,34,2024-03-29,66,28.2,21.5,28.1,20.0,24.2,20.4,100.8,93.6,30.7,20.0,28.5,22.0,0.5557,0.5270999999999999,0.4897999999999999,0.4806,0.34390000000000004,0.3868
2717,22301062,1610612744,GSW,1610612766,CHA,2023-24,26,17,2024-03-29,43,28.4,23.0,25.8,14.5,23.4,22.2,98.4,94.4,28.7,14.5,27.6,23.0,0.5660999999999999,0.5006999999999999,0.4894999999999999,0.452,0.3868,0.34390000000000004
2730,22301067,1610612755,PHI,1610612739,CLE,2023-24,25,28,2024-03-29,53,25.8,14.5,28.4,23.0,22.2,23.4,93.6,100.8,23.5,16.5,27.7,19.5,0.5313,0.5216999999999999,0.4627,0.4537,0.3261,0.4668
2732,22301070,1610612752,NYK,1610612759,SAS,2023-24,27,38,2024-03-29,65,28.8,18.0,30.6,20.0,22.4,23.5,91.4,97.6,23.3,14.5,30.5,21.5,0.6125,0.6228,0.5195000000000001,0.4447,0.4668,0.3261
2729,22301066,1610612751,BKN,1610612741,CHI,2023-24,27,21,2024-03-29,48,26.2,17.5,25.0,18.5,21.5,22.2,96.0,96.0,27.6,22.5,24.9,16.5,0.5216999999999999,0.5313,0.4537,0.4627,0.37139999999999995,0.38780000000000003
2723,22301073,1610612742,DAL,1610612758,SAC,2023-24,26,34,2024-03-29,60,32.3,26.5,28.2,20.0,23.4,23.1,102.4,97.8,30.5,21.5,23.3,14.5,0.6264000000000001,0.4961000000000001,0.5551,0.4553,0.38780000000000003,0.37139999999999995
2739,22301065,1610612765,DET,1610612764,WAS,2023-24,23,20,2024-03-29,43,25.5,13.5,30.5,20.0,22.0,22.1,100.2,101.2,28.5,22.0,30.7,20.0,0.4942,0.5547,0.4447,0.5195000000000001,0.31789999999999996,0.34340000000000004
2728,22301066,1610612741,CHI,1610612751,BKN,2023-24,21,27,2024-03-29,48,26.5,16.5,32.6,23.5,23.5,22.4,97.6,91.4,30.5,21.0,30.1,25.0,0.4952,0.5360999999999999,0.4328,0.4518,0.34340000000000004,0.31789999999999996
2735,22301068,1610612757,POR,1610612748,MIA,2023-24,19,29,2024-03-29,48,26.1,19.5,28.8,20.0,22.4,22.5,97.2,98.2,30.1,25.0,30.5,21.0,0.5270999999999999,0.5557,0.4702,0.5328999999999999,0.32830000000000004,0.39220000000000005
2721,22301063,1610612747,LAL,1610612754,IND,2023-24,24,27,2024-03-29,51,30.6,20.0,28.8,18.0,22.1,22.0,103.6,97.8,30.0,25.5,32.4,22.0,0.5836,0.5145000000000001,0.5243000000000001,0.4336,0.39220000000000005,0.32830000000000004
2727,22301064,1610612746,LAC,1610612753,ORL,2023-24,23,19,2024-03-29,42,30.5,20.0,25.5,13.5,22.5,22.4,94.4,98.4,28.2,20.5,25.6,18.5,0.6228,0.6125,0.5328999999999999,0.4702,0.47309999999999997,0.3444
2722,22301073,1610612758,SAC,1610612742,DAL,2023-24,34,26,2024-03-29,60,29.2,24.5,32.8,26.0,22.2,21.5,97.8,102.4,27.9,22.0,26.5,16.5,0.5547,0.4942,0.4845,0.4598000000000001,0.3444,0.47309999999999997
2725,22301071,1610612750,MIN,1610612743,DEN,2023-24,33,26,2024-03-29,59,25.0,18.5,26.2,17.5,23.4,23.4,99.0,104.4,27.7,19.5,23.5,16.5,0.5006999999999999,0.5660999999999999,0.4518,0.4328,0.2644,0.4090999999999999
2738,22301065,1610612764,WAS,1610612765,DET,2023-24,20,23,2024-03-29,43,28.1,20.0,28.2,21.5,22.1,23.2,100.6,99.8,30.5,21.0,28.7,19.5,0.5651,0.6194000000000001,0.4806,0.4897999999999999,0.4090999999999999,0.2644
2724,22301071,1610612743,DEN,1610612750,MIN,2023-24,26,33,2024-03-29,59,32.8,26.0,29.2,24.5,23.1,23.4,99.6,103.0,25.6,18.5,28.2,20.5,0.6058,0.5831999999999999,0.5311999999999999,0.5442,0.4869,0.31449999999999995
2716,22301062,1610612766,CHA,1610612744,GSW,2023-24,17,26,2024-03-29,43,24.9,16.5,25.5,19.5,21.6,22.9,96.6,101.4,28.7,19.5,30.5,21.0,0.5161,0.5252000000000001,0.4598000000000001,0.4845,0.31449999999999995,0.4869
2733,22301070,1610612759,SAS,1610612752,NYK,2023-24,38,27,2024-03-29,65,27.7,17.5,24.0,17.0,22.9,21.6,104.4,99.0,26.5,16.5,27.9,22.0,0.515,0.5135,0.455,0.4730999999999999,0.3162,0.31
2720,22301063,1610612754,IND,1610612747,LAL,2023-24,27,24,2024-03-29,51,28.2,20.0,32.3,26.5,23.4,23.4,101.2,100.2,27.9,20.5,25.7,21.5,0.5252000000000001,0.5161,0.4730999999999999,0.455,0.31,0.3162
2718,22301072,1610612745,HOU,1610612762,UTA,2023-24,13,23,2024-03-29,36,32.6,23.5,26.5,16.5,23.0,22.9,103.0,99.6,27.8,19.0,29.2,21.0,0.6194000000000001,0.5651,0.5442,0.5311999999999999,0.42399999999999993,0.37070000000000003
2726,22301064,1610612753,ORL,1610612746,LAC,2023-24,19,23,2024-03-29,42,24.0,17.0,27.7,17.5,20.4,24.2,96.0,96.0,24.9,16.5,27.6,22.5,0.4961000000000001,0.6264000000000001,0.4336,0.5243000000000001,0.37070000000000003,0.42399999999999993
2719,22301072,1610612762,UTA,1610612745,HOU,2023-24,23,13,2024-03-29,36,27.4,17.0,27.5,17.0,23.9,21.8,101.4,96.6,32.4,22.0,30.0,25.5,0.5145000000000001,0.5836,0.4578,0.4891,0.28559999999999997,0.35750000000000004
2736,22301069,1610612760,OKC,1610612756,PHX,2023-24,34,32,2024-03-29,66,27.5,17.0,27.4,17.0,23.2,22.1,99.8,100.6,27.6,23.0,28.7,14.5,0.5360999999999999,0.4952,0.4553,0.5551,0.35750000000000004,0.28559999999999997
2713,22301074,1610612738,BOS,1610612740,NOP,2023-24,28,37,2024-03-30,65,36.1,30.0,27.4,21.0,24.6,21.2,101.0,98.0,29.1,24.5,30.6,20.5,0.6737,0.4989,0.5574,0.4909,0.48020000000000007,0.36069999999999997
2710,22301075,1610612753,ORL,1610612763,MEM,2023-24,33,13,2024-03-30,46,23.6,15.0,27.2,18.5,21.2,24.6,95.6,99.8,23.8,16.5,27.9,17.5,0.4965,0.5614999999999999,0.4317,0.4915,0.36069999999999997,0.48020000000000007
2712,22301074,1610612740,NOP,1610612738,BOS,2023-24,37,28,2024-03-30,65,26.9,20.5,28.8,24.5,20.7,22.7,101.8,100.6,23.7,15.0,30.4,21.5,0.5614999999999999,0.4965,0.4915,0.4317,0.3563,0.3822
2714,22301076,1610612737,ATL,1610612749,MIL,2023-24,28,33,2024-03-30,61,27.4,21.0,36.1,30.0,23.6,22.8,99.8,95.6,30.4,21.5,23.7,15.0,0.5579000000000001,0.5805,0.4829999999999999,0.4082,0.3822,0.3563
2715,22301076,1610612749,MIL,1610612737,ATL,2023-24,33,28,2024-03-30,61,28.8,24.5,26.9,20.5,22.8,23.6,100.6,101.8,27.9,17.5,23.8,16.5,0.5805,0.5579000000000001,0.4909,0.5574,0.36760000000000004,0.3771
2711,22301075,1610612763,MEM,1610612753,ORL,2023-24,13,33,2024-03-30,46,27.2,18.5,23.6,15.0,22.7,20.7,98.0,101.0,30.6,20.5,29.1,24.5,0.4989,0.6737,0.4082,0.4829999999999999,0.3771,0.36760000000000004
2703,22301078,1610612747,LAL,1610612751,BKN,2023-24,31,11,2024-03-31,42,29.3,20.0,25.7,16.5,22.5,21.2,102.8,98.0,29.9,25.0,30.1,20.0,0.5677000000000001,0.556,0.5176000000000001,0.5436,0.34770000000000006,0.36760000000000004
2702,22301078,1610612751,BKN,1610612747,LAL,2023-24,11,31,2024-03-31,42,25.4,17.5,32.1,26.0,21.2,22.5,95.2,101.8,26.6,20.5,29.9,16.0,0.5005,0.5434,0.4317999999999999,0.4523,0.36760000000000004,0.34770000000000006
2692,22301079,1610612746,LAC,1610612766,CHA,2023-24,31,25,2024-03-31,56,29.5,20.0,25.0,17.0,22.4,23.0,93.6,99.6,27.2,19.5,24.8,19.5,0.6323000000000001,0.5927,0.5436,0.5176000000000001,0.48979999999999996,0.2796
2697,22301086,1610612762,UTA,1610612758,SAC,2023-24,23,27,2024-03-31,50,27.5,17.0,28.2,17.0,24.2,22.1,101.2,96.4,29.9,16.0,26.6,20.5,0.5006999999999999,0.5197,0.4441,0.515,0.2796,0.48979999999999996
2698,22301080,1610612761,TOR,1610612755,PHI,2023-24,27,35,2024-03-31,62,26.8,18.0,28.8,20.0,23.0,22.4,99.0,97.6,29.7,22.5,28.2,23.0,0.5282,0.5287,0.4621,0.4740999999999999,0.3277,0.40969999999999995
2701,22301082,1610612752,NYK,1610612760,OKC,2023-24,22,17,2024-03-31,39,28.4,18.0,25.5,19.5,22.3,23.1,92.8,96.2,24.8,14.5,27.2,14.0,0.5927,0.6323000000000001,0.5107999999999999,0.501,0.40969999999999995,0.3277
2705,22301085,1610612744,GSW,1610612759,SAS,2023-24,27,34,2024-03-31,61,28.3,23.0,29.6,24.5,23.1,23.1,96.4,101.2,27.2,14.0,24.8,14.5,0.5755,0.5818999999999999,0.501,0.5107999999999999,0.3785,0.3136
2704,22301085,1610612759,SAS,1610612744,GSW,2023-24,34,27,2024-03-31,61,28.3,17.5,31.1,18.0,22.9,21.0,104.0,94.4,26.5,16.5,28.0,19.5,0.5287,0.5282,0.4641,0.4633,0.3136,0.3785
2699,22301080,1610612755,PHI,1610612761,TOR,2023-24,35,27,2024-03-31,62,26.8,18.5,31.6,26.0,22.2,22.7,94.4,104.0,24.8,19.5,27.2,19.5,0.5388999999999999,0.5873,0.4668,0.5111999999999999,0.34940000000000004,0.4271
2709,22301077,1610612739,CLE,1610612743,DEN,2023-24,26,30,2024-03-31,56,28.8,20.0,26.8,18.0,22.1,24.2,97.8,95.6,28.8,21.0,27.9,23.0,0.5873,0.5388999999999999,0.4941,0.4919,0.4271,0.34940000000000004
2694,22301083,1610612742,DAL,1610612745,HOU,2023-24,36,24,2024-03-31,60,32.1,26.0,25.4,17.5,23.1,23.1,101.8,95.2,30.3,21.5,28.9,19.5,0.6215999999999999,0.5818000000000001,0.5535,0.4568,0.3847,0.3077
2690,22301084,1610612741,CHI,1610612750,MIN,2023-24,33,22,2024-03-31,55,25.7,16.5,29.3,20.0,23.4,22.1,97.0,101.4,30.9,21.0,27.0,19.0,0.4780999999999999,0.526,0.4227999999999999,0.4617999999999999,0.3077,0.3847
2706,22301081,1610612748,MIA,1610612764,WAS,2023-24,29,29,2024-03-31,58,25.5,19.5,28.4,18.0,22.8,22.2,97.6,99.0,24.9,20.0,26.7,18.5,0.5197,0.5006999999999999,0.4568,0.5535,0.335,0.3666
2696,22301086,1610612758,SAC,1610612762,UTA,2023-24,27,23,2024-03-31,50,29.6,24.5,28.3,23.0,22.1,23.4,96.2,92.8,28.2,23.0,29.7,22.5,0.5654,0.5015999999999999,0.4919,0.4941,0.3666,0.335
2700,22301082,1610612760,OKC,1610612752,NYK,2023-24,17,22,2024-03-31,39,28.2,17.0,27.5,17.0,22.7,22.2,98.8,103.0,27.9,23.0,28.8,21.0,0.5434,0.5005,0.4633,0.4641,0.3702000000000001,0.3418
2693,22301079,1610612766,CHA,1610612746,LAC,2023-24,25,31,2024-03-31,56,25.0,17.0,29.5,20.0,21.0,22.9,95.6,97.8,28.9,19.5,30.3,21.5,0.526,0.4780999999999999,0.4617999999999999,0.4227999999999999,0.3418,0.3702000000000001
2708,22301077,1610612743,DEN,1610612739,CLE,2023-24,30,26,2024-03-31,56,31.6,26.0,26.8,18.5,23.1,22.3,99.6,93.6,26.7,18.5,24.9,20.0,0.5818000000000001,0.6215999999999999,0.5111999999999999,0.4668,0.4669,0.3797
2695,22301083,1610612745,HOU,1610612742,DAL,2023-24,24,36,2024-03-31,60,31.1,18.0,28.3,17.5,22.7,23.2,103.0,98.8,27.0,19.0,30.9,21.0,0.5818999999999999,0.5755,0.515,0.4441,0.3797,0.4669
2691,22301084,1610612750,MIN,1610612741,CHI,2023-24,22,33,2024-03-31,55,25.0,18.5,27.6,19.5,23.2,22.7,98.0,102.8,28.0,19.5,26.5,16.5,0.5015999999999999,0.5654,0.4523,0.4317999999999999,0.2644,0.4041
2707,22301081,1610612764,WAS,1610612748,MIA,2023-24,29,29,2024-03-31,58,27.6,19.5,25.0,18.5,22.2,22.8,101.4,97.0,30.1,20.0,29.9,25.0,0.556,0.5677000000000001,0.4740999999999999,0.4621,0.4041,0.2644
2684,22301092,1610612756,PHX,1610612740,NOP,2023-24,46,28,2024-04-01,74,28.8,21.5,25.4,15.5,24.0,23.5,99.6,95.2,31.0,20.0,27.9,20.5,0.5782,0.4619,0.5008,0.4208999999999999,0.3772,0.29259999999999997
2686,22301090,1610612757,POR,1610612753,ORL,2023-24,23,22,2024-04-01,45,25.2,18.0,28.0,20.5,22.5,22.4,97.6,102.0,29.3,25.0,30.0,24.5,0.5196,0.5255,0.4702,0.4908,0.29259999999999997,0.3772
2687,22301090,1610612753,ORL,1610612757,POR,2023-24,22,23,2024-04-01,45,24.6,15.0,35.2,28.5,21.7,21.8,97.4,101.8,22.0,14.5,31.9,24.5,0.5058,0.6660999999999999,0.4353000000000001,0.3777,0.3462,0.3129
2689,22301088,1610612765,DET,1610612763,MEM,2023-24,29,22,2024-04-01,51,24.4,13.5,29.1,22.5,22.4,22.5,101.2,98.0,28.2,20.5,26.9,20.5,0.4674,0.5498000000000001,0.4208999999999999,0.5008,0.3129,0.3462
2688,22301088,1610612763,MEM,1610612765,DET,2023-24,22,29,2024-04-01,51,25.4,15.5,28.8,21.5,23.1,23.4,99.8,99.8,31.9,24.5,22.0,14.5,0.4619,0.5782,0.3777,0.4353000000000001,0.33249999999999996,0.4635000000000001
2683,22301087,1610612738,BOS,1610612766,CHA,2023-24,30,32,2024-04-01,62,35.2,28.5,24.6,15.0,24.6,21.1,101.6,94.4,30.0,24.5,29.3,25.0,0.6660999999999999,0.5058,0.5518,0.5021,0.4635000000000001,0.33249999999999996
2679,22301091,1610612741,CHI,1610612737,ATL,2023-24,30,32,2024-04-01,62,27.4,19.0,24.4,17.0,23.4,23.1,98.0,101.2,28.7,20.5,28.5,19.5,0.5255,0.5196,0.4574,0.4463999999999999,0.37160000000000004,0.31500000000000006
2682,22301087,1610612766,CHA,1610612738,BOS,2023-24,32,30,2024-04-01,62,24.4,17.0,27.4,19.0,21.8,21.7,94.4,101.6,28.5,19.5,28.7,20.5,0.5091,0.5804,0.4463999999999999,0.4574,0.31500000000000006,0.37160000000000004
2678,22301091,1610612737,ATL,1610612741,CHI,2023-24,32,30,2024-04-01,62,28.2,23.0,23.6,13.5,23.6,21.7,99.8,99.8,31.1,22.5,24.5,15.0,0.5804,0.5091,0.5021,0.5518,0.3991,0.3618
2685,22301092,1610612740,NOP,1610612756,PHX,2023-24,28,46,2024-04-01,74,28.0,20.5,25.2,18.0,21.1,24.6,102.0,97.6,24.5,15.0,31.1,22.5,0.5744,0.4744,0.499,0.4108,0.3618,0.3991
2680,22301089,1610612751,BKN,1610612754,IND,2023-24,27,43,2024-04-01,70,23.6,13.5,28.2,23.0,21.7,23.6,95.2,99.6,26.9,20.5,28.2,20.5,0.4744,0.5744,0.4108,0.499,0.3301,0.3529
2681,22301089,1610612754,IND,1610612751,BKN,2023-24,43,27,2024-04-01,70,29.1,22.5,24.4,13.5,23.5,24.0,101.8,97.4,27.9,20.5,31.0,20.0,0.5498000000000001,0.4674,0.4908,0.4702,0.3529,0.3301
2670,22301099,1610612743,DEN,1610612759,SAS,2023-24,30,23,2024-04-02,53,31.4,26.0,28.9,23.0,23.2,23.1,98.6,98.0,25.9,18.5,26.3,16.5,0.5801000000000001,0.5628,0.5045000000000001,0.5000000000000001,0.49899999999999994,0.3519
2677,22301094,1610612761,TOR,1610612747,LAL,2023-24,25,34,2024-04-02,59,27.9,22.0,29.7,20.0,23.1,23.2,99.6,97.4,29.9,22.5,29.4,20.0,0.5468999999999999,0.4984,0.4784,0.4787,0.3519,0.49899999999999994
2662,22300589,1610612744,GSW,1610612742,DAL,2023-24,28,27,2024-04-02,55,28.1,23.0,28.0,17.5,23.1,22.6,100.6,102.2,26.9,14.0,27.6,19.5,0.5460999999999999,0.5240000000000001,0.4699999999999999,0.4504,0.31850000000000006,0.40759999999999996
2674,22301095,1610612764,WAS,1610612749,MIL,2023-24,27,28,2024-04-02,55,28.4,19.5,26.1,17.0,22.1,21.8,101.8,94.8,30.1,20.0,28.0,17.5,0.5628,0.5875000000000001,0.48,0.4291,0.40759999999999996,0.31850000000000006
2671,22301099,1610612759,SAS,1610612743,DEN,2023-24,23,30,2024-04-02,53,28.0,17.5,28.1,23.0,23.2,23.2,104.6,103.0,26.3,16.5,25.9,18.5,0.5219,0.5647,0.4607,0.5083,0.308,0.3019
2661,22301098,1610612750,MIN,1610612745,HOU,2023-24,16,23,2024-04-02,39,24.9,18.5,29.2,20.0,23.2,22.2,97.6,96.8,28.8,19.5,28.2,16.0,0.5075999999999999,0.6297,0.4504,0.4699999999999999,0.3019,0.308
2664,22301100,1610612762,UTA,1610612739,CLE,2023-24,25,40,2024-04-02,65,26.5,17.0,31.2,18.5,23.4,22.2,99.8,97.8,28.2,16.0,28.8,19.5,0.4866,0.5881,0.4291,0.48,0.2716,0.39080000000000004
2672,22301093,1610612755,PHI,1610612760,OKC,2023-24,25,22,2024-04-02,47,28.9,23.0,31.4,26.0,21.8,22.1,96.8,97.6,24.9,19.5,27.7,22.0,0.5738000000000001,0.5465,0.4924,0.5494999999999999,0.39080000000000004,0.2716
2673,22301093,1610612760,OKC,1610612755,PHI,2023-24,22,25,2024-04-02,47,26.1,17.0,28.4,19.5,23.1,22.0,100.0,93.6,27.7,22.0,24.9,19.5,0.4984,0.5468999999999999,0.4272999999999999,0.4774,0.3339,0.4606
