GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,Total_First_Quarter_Points,GAME_DATE,MATCHUP,MONTH,Home_Away,Recent_Trend_Team,Recent_Trend_Opponent,Head_to_Head_Q1,SEASON,Season_Avg_Pace_Team,Season_Avg_Pace_Opponent,Average_Season_Avg_Pace,Season_Avg_FG_PCT_Team,Season_Avg_FG_PCT_Opponent,PTS,OPP_PTS,Off_Rating,PPG_Team,PPG_Opponent,Off_Rating_Avg,Opp_Off_Rating_Avg
22300789,1610612746,LAC,1610612744,GSW,53,2024-02-14,LAC @ GSW,2,Away,"[24, 31, 19, 37, 19]","[34, 33, 45, 15, 20]",55.66666666666666,2023-24,97.93,99.91,98.92,0.4938490566037736,0.47475,130.0,125.0,126.2,118.03846153846153,112.46153846153847,119.5673076923077,117.60980392156864
22300789,1610612744,GSW,1610612746,LAC,53,2024-02-14,GSW vs. LAC,2,Home,"[34, 33, 45, 15, 20]","[24, 31, 19, 37, 19]",55.66666666666666,2023-24,99.91,97.93,98.92,0.47475,0.4938490566037736,125.0,130.0,120.2,119.23529411764706,117.58823529411765,117.60980392156864,119.5673076923077
22300790,1610612749,MIL,1610612763,MEM,55,2024-02-15,MIL @ MEM,2,Away,"[28, 28, 31, 26, 23]","[36, 26, 28, 31, 24]",59.333333333333336,2023-24,100.51,98.68,99.595,0.49392857142857144,0.44153571428571425,110.0,113.0,108.9,122.23636363636363,118.94545454545455,119.05818181818181,107.6509090909091
22300790,1610612763,MEM,1610612749,MIL,55,2024-02-15,MEM vs. MIL,2,Home,"[36, 26, 28, 31, 24]","[28, 28, 31, 26, 23]",59.333333333333336,2023-24,98.68,100.51,99.595,0.44153571428571425,0.49392857142857144,113.0,110.0,113.0,106.96363636363637,113.05454545454545,107.6509090909091,119.05818181818181
22300791,1610612757,POR,1610612750,MIN,58,2024-02-15,POR vs. MIN,2,Home,"[25, 24, 30, 37, 20]","[37, 28, 30, 33, 31]",57.66666666666666,2023-24,97.88,97.79,97.83500000000001,0.44042592592592594,0.4919090909090909,91.0,128.0,89.2,108.18867924528301,116.49056603773585,108.9245283018868,115.18703703703704
22300791,1610612750,MIN,1610612757,POR,58,2024-02-15,MIN @ POR,2,Away,"[37, 28, 30, 33, 31]","[25, 24, 30, 37, 20]",57.66666666666666,2023-24,97.79,97.88,97.83500000000001,0.4919090909090909,0.44042592592592594,128.0,91.0,125.5,113.70370370370371,107.0,115.18703703703704,108.9245283018868
22300792,1610612753,ORL,1610612739,CLE,53,2024-02-22,ORL @ CLE,2,Away,"[27, 32, 26, 23, 19]","[25, 33, 30, 32, 27]",55.0,2023-24,97.37,97.62,97.495,0.4747857142857143,0.48603846153846153,116.0,109.0,126.1,111.72727272727273,110.85454545454546,112.97999999999999,116.21886792452831
22300792,1610612739,CLE,1610612753,ORL,53,2024-02-22,CLE vs. ORL,2,Home,"[25, 33, 30, 32, 27]","[27, 32, 26, 23, 19]",55.0,2023-24,97.62,97.37,97.495,0.48603846153846153,0.4747857142857143,109.0,116.0,117.2,114.88679245283019,109.20754716981132,116.21886792452831,112.97999999999999
22300793,1610612754,IND,1610612765,DET,67,2024-02-22,IND vs. DET,2,Home,"[31, 24, 26, 34, 41]","[25, 24, 30, 25, 31]",63.333333333333336,2023-24,102.16,100.45,101.305,0.51,0.47367272727272725,129.0,115.0,122.9,123.71428571428571,122.28571428571429,120.48214285714286,110.97777777777777
22300793,1610612765,DET,1610612754,IND,67,2024-02-22,DET @ IND,2,Away,"[25, 24, 30, 25, 31]","[31, 24, 26, 34, 41]",63.333333333333336,2023-24,100.45,102.16,101.305,0.47367272727272725,0.51,115.0,129.0,108.5,112.87037037037037,122.0,110.97777777777777,120.48214285714286
22300794,1610612755,PHI,1610612752,NYK,53,2024-02-22,PHI vs. NYK,2,Home,"[33, 34, 33, 26, 22]","[36, 22, 27, 22, 33]",62.333333333333336,2023-24,98.17,95.96,97.065,0.475,0.46848214285714285,96.0,110.0,99.0,118.33333333333333,113.94444444444444,118.58333333333333,117.94909090909091
22300794,1610612752,NYK,1610612755,PHI,53,2024-02-22,NYK @ PHI,2,Away,"[36, 22, 27, 22, 33]","[33, 34, 33, 26, 22]",62.333333333333336,2023-24,95.96,98.17,97.065,0.46848214285714285,0.475,110.0,96.0,113.4,114.49090909090908,109.94545454545455,117.94909090909091,118.58333333333333
22300795,1610612761,TOR,1610612751,BKN,51,2024-02-22,TOR vs. BKN,2,Home,"[35, 28, 24, 34, 27]","[15, 30, 33, 21, 24]",49.66666666666666,2023-24,99.91,97.56,98.735,0.47717857142857145,0.46052727272727273,121.0,93.0,118.6,113.87272727272727,117.76363636363637,113.82909090909092,114.47222222222223
22300795,1610612751,BKN,1610612761,TOR,51,2024-02-22,BKN @ TOR,2,Away,"[15, 30, 33, 21, 24]","[35, 28, 24, 34, 27]",49.66666666666666,2023-24,97.56,99.91,98.735,0.46052727272727273,0.47717857142857145,93.0,121.0,91.2,113.35185185185185,115.62962962962963,114.47222222222223,113.82909090909092
22300796,1610612742,DAL,1610612756,PHX,65,2024-02-22,DAL vs. PHX,2,Home,"[25, 26, 47, 28, 31]","[37, 38, 28, 40, 22]",58.333333333333336,2023-24,100.6,99.0,99.8,0.4791785714285714,0.5000178571428572,123.0,113.0,128.1,118.65454545454546,117.23636363636363,117.49090909090908,117.98727272727272
22300796,1610612756,PHX,1610612742,DAL,65,2024-02-22,PHX @ DAL,2,Away,"[37, 38, 28, 40, 22]","[25, 26, 47, 28, 31]",58.333333333333336,2023-24,99.0,100.6,99.8,0.5000178571428572,0.4791785714285714,113.0,123.0,117.7,117.6,114.34545454545454,117.98727272727272,117.49090909090908
22300797,1610612738,BOS,1610612741,CHI,54,2024-02-22,BOS @ CHI,2,Away,"[30, 36, 26, 31, 35]","[32, 26, 24, 27, 22]",51.66666666666666,2023-24,97.98,96.94,97.46000000000001,0.48328571428571426,0.4687321428571428,129.0,112.0,129.0,120.67272727272727,110.56363636363636,120.93272727272728,113.5909090909091
22300797,1610612741,CHI,1610612738,BOS,54,2024-02-22,CHI vs. BOS,2,Home,"[32, 26, 24, 27, 22]","[30, 36, 26, 31, 35]",51.66666666666666,2023-24,96.94,97.98,97.46000000000001,0.4687321428571428,0.48328571428571426,112.0,129.0,112.0,111.8,112.94545454545455,113.5909090909091,120.93272727272728
22300798,1610612740,NOP,1610612745,HOU,58,2024-02-22,NOP vs. HOU,2,Home,"[31, 31, 29, 39, 36]","[21, 29, 31, 20, 39]",55.0,2023-24,98.7,99.59,99.14500000000001,0.4895,0.46147272727272726,127.0,105.0,121.0,116.45454545454545,112.21818181818182,117.17272727272727,113.22962962962963
22300798,1610612745,HOU,1610612740,NOP,58,2024-02-22,HOU @ NOP,2,Away,"[21, 29, 31, 20, 39]","[31, 31, 29, 39, 36]",55.0,2023-24,99.59,98.7,99.14500000000001,0.46147272727272726,0.4895,105.0,127.0,100.0,113.33333333333333,112.74074074074075,113.22962962962963,117.17272727272727
22300799,1610612760,OKC,1610612746,LAC,68,2024-02-22,OKC vs. LAC,2,Home,"[31, 29, 30, 33, 23]","[23, 24, 31, 19, 37]",64.66666666666667,2023-24,100.85,97.93,99.39,0.5026363636363637,0.4930740740740741,129.0,107.0,127.7,120.81481481481481,113.62962962962963,119.18518518518519,119.69245283018867
22300799,1610612746,LAC,1610612760,OKC,68,2024-02-22,LAC @ OKC,2,Away,"[23, 24, 31, 19, 37]","[31, 29, 30, 33, 23]",64.66666666666667,2023-24,97.93,100.85,99.39,0.4930740740740741,0.5026363636363637,107.0,129.0,104.9,118.26415094339623,112.69811320754717,119.69245283018867,119.18518518518519
22300800,1610612743,DEN,1610612764,WAS,63,2024-02-22,DEN vs. WAS,2,Home,"[27, 23, 35, 29, 25]","[26, 22, 26, 35, 27]",62.0,2023-24,97.43,103.07,100.25,0.49157142857142855,0.4731636363636364,130.0,110.0,120.4,113.94545454545455,110.81818181818181,117.20181818181818,110.99444444444444
22300800,1610612764,WAS,1610612743,DEN,63,2024-02-22,WAS @ DEN,2,Away,"[26, 22, 26, 35, 27]","[27, 23, 35, 29, 25]",62.0,2023-24,103.07,97.43,100.25,0.4731636363636364,0.49157142857142855,110.0,130.0,101.9,114.77777777777777,123.87037037037037,110.99444444444444,117.20181818181818
22300801,1610612762,UTA,1610612766,CHA,60,2024-02-22,UTA vs. CHA,2,Home,"[39, 28, 26, 28, 28]","[29, 25, 25, 17, 36]",59.0,2023-24,100.26,97.81,99.035,0.47124561403508775,0.4608909090909091,107.0,115.0,109.2,118.03571428571429,120.71428571428571,115.81607142857142,109.55555555555556
22300801,1610612766,CHA,1610612762,UTA,60,2024-02-22,CHA @ UTA,2,Away,"[29, 25, 25, 17, 36]","[39, 28, 26, 28, 28]",59.0,2023-24,97.81,100.26,99.035,0.4608909090909091,0.47124561403508775,115.0,107.0,115.0,108.64814814814815,119.38888888888889,109.55555555555556,115.81607142857142
22300802,1610612747,LAL,1610612744,GSW,59,2024-02-22,LAL @ GSW,2,Away,"[34, 34, 36, 23, 37]","[36, 30, 34, 33, 45]",56.0,2023-24,101.38,99.91,100.645,0.4946666666666667,0.4756851851851852,110.0,128.0,108.9,117.0,117.125,114.51071428571429,118.00377358490566
22300802,1610612744,GSW,1610612747,LAL,59,2024-02-22,GSW vs. LAL,2,Home,"[36, 30, 34, 33, 45]","[34, 34, 36, 23, 37]",56.0,2023-24,99.91,101.38,100.645,0.4756851851851852,0.4946666666666667,128.0,110.0,128.0,119.73584905660377,118.18867924528301,118.00377358490566,114.51071428571429
22300803,1610612758,SAC,1610612759,SAS,62,2024-02-22,SAC vs. SAS,2,Home,"[16, 39, 27, 32, 36]","[32, 34, 30, 20, 31]",61.0,2023-24,99.46,101.8,100.63,0.4838363636363637,0.4608214285714286,127.0,122.0,124.5,118.4074074074074,117.92592592592592,116.5537037037037,109.06727272727272
22300803,1610612759,SAS,1610612758,SAC,62,2024-02-22,SAS @ SAC,2,Away,"[32, 34, 30, 20, 31]","[16, 39, 27, 32, 36]",61.0,2023-24,101.8,99.46,100.63,0.4608214285714286,0.4838363636363637,122.0,127.0,120.8,111.81818181818181,120.43636363636364,109.06727272727272,116.5537037037037
22300804,1610612737,ATL,1610612761,TOR,55,2024-02-23,ATL vs. TOR,2,Home,"[31, 33, 19, 37, 37]","[30, 35, 28, 24, 34]",61.333333333333336,2023-24,100.84,99.91,100.375,0.46644642857142854,0.47740350877192983,121.0,123.0,119.8,121.32727272727273,123.89090909090909,117.54181818181819,113.91428571428571
22300804,1610612761,TOR,1610612737,ATL,55,2024-02-23,TOR @ ATL,2,Away,"[30, 35, 28, 24, 34]","[31, 33, 19, 37, 37]",61.333333333333336,2023-24,99.91,100.84,100.375,0.47740350877192983,0.46644642857142854,123.0,121.0,121.8,114.0,117.32142857142857,113.91428571428571,117.54181818181819
22300805,1610612739,CLE,1610612755,PHI,50,2024-02-23,CLE @ PHI,2,Away,"[24, 25, 33, 30, 32]","[21, 33, 34, 33, 26]",57.0,2023-24,97.62,98.17,97.89500000000001,0.48488679245283023,0.47444642857142855,97.0,104.0,100.0,114.77777777777777,109.33333333333333,116.23703703703704,118.22727272727273
22300805,1610612755,PHI,1610612739,CLE,50,2024-02-23,PHI vs. CLE,2,Home,"[21, 33, 34, 33, 26]","[24, 25, 33, 30, 32]",57.0,2023-24,98.17,97.62,97.89500000000001,0.47444642857142855,0.48488679245283023,104.0,97.0,106.1,117.92727272727272,113.87272727272727,118.22727272727273,116.23703703703704
22300806,1610612756,PHX,1610612745,HOU,48,2024-02-23,PHX @ HOU,2,Away,"[33, 37, 38, 28, 40]","[27, 21, 29, 31, 20]",54.66666666666666,2023-24,99.0,99.59,99.295,0.49826315789473685,0.46033928571428573,110.0,114.0,106.8,117.51785714285714,114.5,117.98214285714286,112.9890909090909
22300806,1610612745,HOU,1610612756,PHX,48,2024-02-23,HOU vs. PHX,2,Home,"[27, 21, 29, 31, 20]","[33, 37, 38, 28, 40]",54.66666666666666,2023-24,99.59,99.0,99.295,0.46033928571428573,0.49826315789473685,114.0,110.0,110.7,113.18181818181819,113.0,112.9890909090909,117.98214285714286
22300807,1610612746,LAC,1610612763,MEM,58,2024-02-23,LAC @ MEM,2,Away,"[33, 23, 24, 31, 19]","[29, 36, 26, 28, 31]",53.333333333333336,2023-24,97.93,98.68,98.305,0.4921090909090909,0.4411228070175439,101.0,95.0,105.2,118.05555555555556,113.0,119.41851851851852,107.74642857142858
22300807,1610612763,MEM,1610612746,LAC,58,2024-02-23,MEM vs. LAC,2,Home,"[29, 36, 26, 28, 31]","[33, 23, 24, 31, 19]",53.333333333333336,2023-24,98.68,97.93,98.305,0.4411228070175439,0.4921090909090909,95.0,101.0,100.0,107.07142857142857,113.0,107.74642857142858,119.41851851851852
22300808,1610612750,MIN,1610612749,MIL,58,2024-02-23,MIN vs. MIL,2,Home,"[44, 37, 28, 30, 33]","[26, 28, 28, 31, 26]",61.0,2023-24,97.79,100.51,99.15,0.4909642857142857,0.4935263157894737,107.0,112.0,109.2,113.96363636363637,106.7090909090909,115.37454545454545,118.87678571428572
22300808,1610612749,MIL,1610612750,MIN,58,2024-02-23,MIL @ MIN,2,Away,"[26, 28, 28, 31, 26]","[44, 37, 28, 30, 33]",61.0,2023-24,100.51,97.79,99.15,0.4935263157894737,0.4909642857142857,112.0,107.0,114.3,122.01785714285714,118.83928571428571,118.87678571428572,115.37454545454545
22300809,1610612760,OKC,1610612764,WAS,69,2024-02-23,OKC vs. WAS,2,Home,"[35, 31, 29, 30, 33]","[25, 26, 22, 26, 35]",61.333333333333336,2023-24,100.85,103.07,101.96,0.5043392857142857,0.47175,147.0,106.0,131.3,120.96363636363637,113.50909090909092,119.34,110.82909090909092
22300809,1610612764,WAS,1610612760,OKC,69,2024-02-23,WAS @ OKC,2,Away,"[25, 26, 22, 26, 35]","[35, 31, 29, 30, 33]",61.333333333333336,2023-24,103.07,100.85,101.96,0.47175,0.5043392857142857,106.0,147.0,96.4,114.69090909090909,123.98181818181818,110.82909090909092,119.34
22300810,1610612740,NOP,1610612748,MIA,55,2024-02-23,NOP vs. MIA,2,Home,"[31, 31, 31, 29, 39]","[33, 40, 22, 32, 26]",55.0,2023-24,98.7,96.88,97.78999999999999,0.4874912280701754,0.4629464285714286,95.0,106.0,99.0,116.64285714285714,112.08928571428571,117.24107142857143,111.17636363636363
22300810,1610612748,MIA,1610612740,NOP,55,2024-02-23,MIA @ NOP,2,Away,"[33, 40, 22, 32, 26]","[31, 31, 31, 29, 39]",55.0,2023-24,96.88,98.7,97.78999999999999,0.4629464285714286,0.4874912280701754,106.0,95.0,109.3,110.58181818181818,110.38181818181818,111.17636363636363,117.24107142857143
22300811,1610612766,CHA,1610612744,GSW,37,2024-02-23,CHA @ GSW,2,Away,"[34, 29, 25, 25, 17]","[31, 36, 30, 34, 33]",59.0,2023-24,97.81,99.91,98.86,0.4591607142857143,0.4748,84.0,97.0,84.0,108.76363636363637,119.16363636363636,109.65454545454546,118.18888888888888
22300811,1610612744,GSW,1610612766,CHA,37,2024-02-23,GSW vs. CHA,2,Home,"[31, 36, 30, 34, 33]","[34, 29, 25, 25, 17]",59.0,2023-24,99.91,97.81,98.86,0.4748,0.4591607142857143,97.0,84.0,98.0,119.88888888888889,118.03703703703704,118.18888888888888,109.65454545454546
22300812,1610612743,DEN,1610612757,POR,45,2024-02-23,DEN @ POR,2,Away,"[38, 27, 23, 35, 29]","[14, 25, 24, 30, 37]",60.0,2023-24,97.43,97.88,97.655,0.49326315789473685,0.4406909090909091,127.0,112.0,132.3,114.23214285714286,110.80357142857143,117.25892857142857,108.55925925925925
22300812,1610612757,POR,1610612743,DEN,45,2024-02-23,POR vs. DEN,2,Home,"[14, 25, 24, 30, 37]","[38, 27, 23, 35, 29]",60.0,2023-24,97.88,97.43,97.655,0.4406909090909091,0.49326315789473685,112.0,127.0,117.9,107.87037037037037,116.70370370370371,108.55925925925925,117.25892857142857
22300813,1610612747,LAL,1610612759,SAS,56,2024-02-23,LAL vs. SAS,2,Home,"[28, 34, 34, 36, 23]","[32, 32, 34, 30, 20]",59.66666666666666,2023-24,101.38,101.8,101.59,0.49503448275862066,0.46042105263157895,123.0,118.0,118.3,116.87719298245614,117.3157894736842,114.41228070175438,109.27678571428571
22300813,1610612759,SAS,1610612747,LAL,56,2024-02-23,SAS @ LAL,2,Away,"[32, 32, 34, 30, 20]","[28, 34, 34, 36, 23]",59.66666666666666,2023-24,101.8,101.38,101.59,0.46042105263157895,0.49503448275862066,118.0,123.0,114.6,112.0,120.55357142857143,109.27678571428571,114.41228070175438
22300814,1610612753,ORL,1610612765,DET,62,2024-02-24,ORL @ DET,2,Away,"[29, 27, 32, 26, 23]","[25, 25, 24, 30, 25]",55.66666666666666,2023-24,97.37,100.45,98.91,0.4751228070175439,0.47425,112.0,109.0,120.4,111.80357142857143,110.82142857142857,113.21428571428571,110.93272727272728
22300814,1610612765,DET,1610612753,ORL,62,2024-02-24,DET vs. ORL,2,Home,"[25, 25, 24, 30, 25]","[29, 27, 32, 26, 23]",55.66666666666666,2023-24,100.45,97.37,98.91,0.47425,0.4751228070175439,109.0,112.0,117.2,112.9090909090909,122.12727272727273,110.93272727272728,113.21428571428571
22300815,1610612751,BKN,1610612750,MIN,45,2024-02-24,BKN @ MIN,2,Away,"[21, 15, 30, 33, 21]","[27, 44, 37, 28, 30]",56.333333333333336,2023-24,97.56,97.79,97.67500000000001,0.4583214285714286,0.4898771929824562,86.0,101.0,86.0,112.98181818181818,115.72727272727273,114.0490909090909,115.26428571428572
22300815,1610612750,MIN,1610612751,BKN,45,2024-02-24,MIN vs. BKN,2,Home,"[27, 44, 37, 28, 30]","[21, 15, 30, 33, 21]",56.333333333333336,2023-24,97.79,97.56,97.67500000000001,0.4898771929824562,0.4583214285714286,101.0,86.0,99.0,113.83928571428571,106.80357142857143,115.26428571428572,114.0490909090909
22300816,1610612738,BOS,1610612752,NYK,56,2024-02-24,BOS @ NYK,2,Away,"[31, 30, 36, 26, 31]","[32, 36, 22, 27, 22]",54.0,2023-24,97.98,95.96,96.97,0.4847719298245614,0.46817543859649124,116.0,102.0,138.1,120.82142857142857,110.58928571428571,121.07678571428572,117.86785714285715
22300816,1610612752,NYK,1610612738,BOS,56,2024-02-24,NYK vs. BOS,2,Home,"[32, 36, 22, 27, 22]","[31, 30, 36, 26, 31]",54.0,2023-24,95.96,97.98,96.97,0.46817543859649124,0.4847719298245614,102.0,116.0,122.9,114.41071428571429,109.69642857142857,117.86785714285715,121.07678571428572
22300817,1610612749,MIL,1610612755,PHI,56,2024-02-25,MIL @ PHI,2,Away,"[31, 26, 28, 28, 31]","[25, 21, 33, 34, 33]",59.333333333333336,2023-24,100.51,98.17,99.34,0.49439655172413793,0.47263157894736846,119.0,98.0,125.3,121.84210526315789,118.63157894736842,118.79649122807017,118.01071428571429
22300817,1610612755,PHI,1610612749,MIL,56,2024-02-25,PHI vs. MIL,2,Home,"[25, 21, 33, 34, 33]","[31, 26, 28, 28, 31]",59.333333333333336,2023-24,98.17,100.51,99.34,0.47263157894736846,0.49439655172413793,98.0,119.0,101.0,117.67857142857143,113.57142857142857,118.01071428571429,118.79649122807017
22300818,1610612747,LAL,1610612756,PHX,73,2024-02-25,LAL @ PHX,2,Away,"[30, 28, 34, 34, 36]","[28, 33, 37, 38, 28]",58.66666666666666,2023-24,101.38,99.0,100.19,0.4954915254237288,0.49782758620689654,113.0,123.0,114.1,116.98275862068965,117.32758620689656,114.4793103448276,117.7859649122807
22300818,1610612756,PHX,1610612747,LAL,73,2024-02-25,PHX vs. LAL,2,Home,"[28, 33, 37, 38, 28]","[30, 28, 34, 34, 36]",58.66666666666666,2023-24,99.0,101.38,100.19,0.49782758620689654,0.4954915254237288,123.0,113.0,124.2,117.3859649122807,114.49122807017544,117.7859649122807,114.4793103448276
22300819,1610612742,DAL,1610612754,IND,64,2024-02-25,DAL @ IND,2,Away,"[32, 25, 26, 47, 28]","[42, 31, 24, 26, 34]",59.0,2023-24,100.6,102.16,101.38,0.47903508771929826,0.510844827586207,111.0,133.0,104.7,118.73214285714286,117.16071428571429,117.68035714285715,120.52456140350877
22300819,1610612754,IND,1610612742,DAL,64,2024-02-25,IND vs. DAL,2,Home,"[42, 31, 24, 26, 34]","[32, 25, 26, 47, 28]",59.0,2023-24,102.16,100.6,101.38,0.510844827586207,0.47903508771929826,133.0,111.0,126.7,123.80701754385964,122.15789473684211,120.52456140350877,117.68035714285715
22300820,1610612764,WAS,1610612739,CLE,58,2024-02-25,WAS vs. CLE,2,Home,"[28, 25, 26, 22, 26]","[25, 24, 25, 33, 30]",60.333333333333336,2023-24,103.07,97.62,100.345,0.47126315789473683,0.48527777777777775,105.0,114.0,105.0,114.53571428571429,124.39285714285714,110.57142857142857,115.94181818181819
22300820,1610612739,CLE,1610612764,WAS,58,2024-02-25,CLE @ WAS,2,Away,"[25, 24, 25, 33, 30]","[28, 25, 26, 22, 26]",60.333333333333336,2023-24,97.62,103.07,100.345,0.48527777777777775,0.47126315789473683,114.0,105.0,114.0,114.45454545454545,109.23636363636363,115.94181818181819,110.57142857142857
22300821,1610612753,ORL,1610612737,ATL,41,2024-02-25,ORL @ ATL,2,Away,"[32, 29, 27, 32, 26]","[22, 31, 33, 19, 37]",60.0,2023-24,97.37,100.84,99.105,0.4741206896551724,0.4662631578947369,92.0,109.0,94.8,111.80701754385964,110.78947368421052,113.34035087719298,117.58214285714287
22300821,1610612737,ATL,1610612753,ORL,41,2024-02-25,ATL vs. ORL,2,Home,"[22, 31, 33, 19, 37]","[32, 29, 27, 32, 26]",60.0,2023-24,100.84,97.37,99.105,0.4662631578947369,0.4741206896551724,109.0,92.0,112.4,121.32142857142857,123.875,117.58214285714287,113.34035087719298
22300822,1610612760,OKC,1610612745,HOU,65,2024-02-25,OKC @ HOU,2,Away,"[41, 35, 31, 29, 30]","[20, 27, 21, 29, 31]",56.66666666666666,2023-24,100.85,99.59,100.22,0.5038070175438596,0.45943859649122804,123.0,110.0,119.4,121.42857142857143,113.375,119.55357142857143,112.94821428571429
22300822,1610612745,HOU,1610612760,OKC,65,2024-02-25,HOU vs. OKC,2,Home,"[20, 27, 21, 29, 31]","[41, 35, 31, 29, 30]",56.66666666666666,2023-24,99.59,100.85,100.22,0.45943859649122804,0.5038070175438596,110.0,123.0,105.8,113.19642857142857,112.94642857142857,112.94821428571429,119.55357142857143
22300823,1610612740,NOP,1610612741,CHI,49,2024-02-25,NOP vs. CHI,2,Home,"[24, 31, 31, 31, 29]","[23, 32, 26, 24, 27]",55.0,2023-24,98.7,96.94,97.82,0.48693103448275865,0.4680877192982456,106.0,114.0,106.0,116.26315789473684,111.98245614035088,116.92105263157895,113.5625
22300823,1610612741,CHI,1610612740,NOP,49,2024-02-25,CHI @ NOP,2,Away,"[23, 32, 26, 24, 27]","[24, 31, 31, 31, 29]",55.0,2023-24,96.94,98.7,97.82,0.4680877192982456,0.48693103448275865,114.0,106.0,111.8,111.80357142857143,113.23214285714286,113.5625,116.92105263157895
22300824,1610612744,GSW,1610612743,DEN,66,2024-02-25,GSW vs. DEN,2,Home,"[22, 31, 36, 30, 34]","[25, 38, 27, 23, 35]",56.333333333333336,2023-24,99.91,97.43,98.67,0.4740357142857143,0.4931896551724138,103.0,119.0,104.0,119.47272727272727,117.41818181818182,117.82181818181817,117.52280701754387
22300824,1610612743,DEN,1610612744,GSW,66,2024-02-25,DEN @ GSW,2,Away,"[25, 38, 27, 23, 35]","[22, 31, 36, 30, 34]",56.333333333333336,2023-24,97.43,99.91,98.67,0.4931896551724138,0.4740357142857143,119.0,103.0,121.4,114.45614035087719,110.82456140350877,117.52280701754387,117.82181818181817
22300825,1610612762,UTA,1610612759,SAS,50,2024-02-25,UTA vs. SAS,2,Home,"[26, 39, 28, 26, 28]","[26, 32, 32, 34, 30]",63.333333333333336,2023-24,100.26,101.8,101.03,0.47193103448275864,0.46044827586206893,128.0,109.0,116.4,117.84210526315789,120.6140350877193,115.69999999999999,109.3701754385965
22300825,1610612759,SAS,1610612762,UTA,50,2024-02-25,SAS @ UTA,2,Away,"[26, 32, 32, 34, 30]","[26, 39, 28, 26, 28]",63.333333333333336,2023-24,101.8,100.26,101.03,0.46044827586206893,0.47193103448275864,109.0,128.0,99.1,112.10526315789474,120.59649122807018,109.3701754385965,115.69999999999999
22300826,1610612757,POR,1610612766,CHA,42,2024-02-25,POR vs. CHA,2,Home,"[20, 14, 25, 24, 30]","[15, 34, 29, 25, 25]",61.333333333333336,2023-24,97.88,97.81,97.845,0.4390178571428572,0.45975438596491225,80.0,93.0,82.5,107.94545454545455,116.89090909090909,108.72909090909091,109.19642857142857
22300826,1610612766,CHA,1610612757,POR,42,2024-02-25,CHA @ POR,2,Away,"[15, 34, 29, 25, 25]","[20, 14, 25, 24, 30]",61.333333333333336,2023-24,97.81,97.88,97.845,0.45975438596491225,0.4390178571428572,93.0,80.0,95.9,108.32142857142857,118.76785714285714,109.19642857142857,108.72909090909091
22300827,1610612746,LAC,1610612758,SAC,53,2024-02-25,LAC vs. SAC,2,Home,"[29, 33, 23, 24, 31]","[30, 16, 39, 27, 32]",61.66666666666666,2023-24,97.93,99.46,98.695,0.49203571428571424,0.4840357142857143,107.0,123.0,115.1,117.74545454545455,112.67272727272727,119.16,116.69818181818181
22300827,1610612758,SAC,1610612746,LAC,53,2024-02-25,SAC @ LAC,2,Away,"[30, 16, 39, 27, 32]","[29, 33, 23, 24, 31]",61.66666666666666,2023-24,99.46,97.93,98.695,0.4840357142857143,0.49203571428571424,123.0,107.0,130.9,118.56363636363636,118.0,116.69818181818181,119.16
22300828,1610612752,NYK,1610612765,DET,56,2024-02-26,NYK vs. DET,2,Home,"[26, 32, 36, 22, 27]","[30, 25, 25, 24, 30]",60.333333333333336,2023-24,95.96,100.45,98.205,0.4677931034482759,0.4743684210526316,113.0,111.0,117.7,114.19298245614036,109.80701754385964,117.95614035087719,111.04464285714286
22300828,1610612765,DET,1610612752,NYK,56,2024-02-26,DET @ NYK,2,Away,"[30, 25, 25, 24, 30]","[26, 32, 36, 22, 27]",60.333333333333336,2023-24,100.45,95.96,98.205,0.4743684210526316,0.4677931034482759,111.0,113.0,116.8,112.83928571428571,121.94642857142857,111.04464285714286,117.95614035087719
22300829,1610612754,IND,1610612761,TOR,58,2024-02-26,IND vs. TOR,2,Home,"[32, 42, 31, 24, 26]","[33, 30, 35, 28, 24]",63.333333333333336,2023-24,102.16,99.91,101.035,0.5099830508474577,0.4786896551724138,122.0,130.0,120.8,123.96551724137932,121.96551724137932,120.63103448275862,114.05263157894737
22300829,1610612761,TOR,1610612754,IND,58,2024-02-26,TOR @ IND,2,Away,"[33, 30, 35, 28, 24]","[32, 42, 31, 24, 26]",63.333333333333336,2023-24,99.91,102.16,101.035,0.4786896551724138,0.5099830508474577,130.0,122.0,127.5,114.15789473684211,117.3859649122807,114.05263157894737,120.63103448275862
22300830,1610612763,MEM,1610612751,BKN,48,2024-02-26,MEM vs. BKN,2,Home,"[29, 29, 36, 26, 28]","[22, 21, 15, 30, 33]",67.33333333333333,2023-24,98.68,97.56,98.12,0.44018965517241376,0.458859649122807,86.0,111.0,91.5,106.85964912280701,112.78947368421052,107.61052631578947,113.54821428571428
22300830,1610612751,BKN,1610612763,MEM,48,2024-02-26,BKN @ MEM,2,Away,"[22, 21, 15, 30, 33]","[29, 29, 36, 26, 28]",67.33333333333333,2023-24,97.56,98.68,98.12,0.458859649122807,0.44018965517241376,111.0,86.0,119.4,112.5,115.46428571428571,113.54821428571428,107.61052631578947
